CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Cell,CustomerSegment
28214,4417,1,66.2779,2,3,4,234,At Risk
17438,4419,1,66.2779,2,3,4,234,At Risk
24682,4393,1,66.2779,2,3,4,234,At Risk
21450,4388,1,66.2779,2,3,4,234,At Risk
17589,4303,1,66.2779,1,4,4,144,At Risk
24124,4327,1,66.2779,1,4,4,144,At Risk
23350,4322,1,66.2779,1,4,4,144,At Risk
26236,4309,1,66.2779,1,4,4,144,At Risk
18509,4549,1,66.2779,4,4,4,444,Champion
24195,4556,1,66.2779,4,4,4,444,Champion
24146,4573,1,66.2779,4,4,4,444,Champion
28337,4348,1,66.2779,1,4,4,144,At Risk
13787,4554,1,66.2779,4,4,4,444,Champion
22027,4559,1,66.2779,4,4,4,444,Champion
23008,4554,1,66.2779,4,4,4,444,Champion
21412,4654,1,66.2779,5,5,4,554,Champion
25335,4654,1,66.2779,5,5,4,554,Champion
26505,4655,1,66.2779,5,5,4,554,Champion
23682,4649,1,66.2779,5,5,4,554,Champion
17988,4394,1,66.2116,2,3,4,234,At Risk
16463,4528,1,66.2006,4,4,4,444,Champion
15617,4658,1,66.2006,5,5,4,554,Champion
14074,4543,2,66.1674,4,1,4,414,Potential Loyalist
30025,4357,2,66.0833,1,2,4,124,Needs Attention
13780,4362,1,65.7365,1,3,4,134,At Risk
28590,4612,1,65.7254,5,5,4,554,Champion
20251,4578,1,65.7144,4,5,4,454,Champion
23823,4552,1,65.7144,4,4,4,444,Champion
19597,4326,2,65.7033,1,2,4,124,Needs Attention
19603,4317,2,65.7033,1,2,4,124,Needs Attention
30098,4874,2,65.589,5,1,4,514,Potential Loyalist
12417,4320,1,65.4934,1,4,4,144,At Risk
22213,4632,1,65.4934,5,5,4,554,Champion
18705,4484,2,65.4824,3,1,4,314,Potential Loyalist
18932,4555,2,65.4824,4,2,4,424,Potential Loyalist
19090,4372,2,65.4824,2,2,4,224,Needs Attention
18604,4339,2,65.4713,1,2,4,124,Needs Attention
23366,4593,1,65.4713,5,5,4,554,Champion
19651,4320,1,65.4713,1,4,4,144,At Risk
13535,4398,2,65.416,2,2,4,224,Needs Attention
18636,4450,1,65.1729,3,3,4,334,Loyal
22622,4451,1,65.1729,3,3,4,334,Loyal
24151,4448,1,65.1729,3,3,4,334,Loyal
21550,4469,1,65.1729,3,3,4,334,Loyal
16735,4457,1,65.1729,3,3,4,334,Loyal
22919,4466,1,65.1729,3,3,4,334,Loyal
25245,4463,1,65.1729,3,3,4,334,Loyal
19464,4400,1,65.1729,2,3,4,234,At Risk
26495,4432,1,65.1729,3,3,4,334,Loyal
27976,4431,1,65.1729,3,3,4,334,Loyal
22385,4436,1,65.1729,3,3,4,334,Loyal
22916,4437,1,65.1729,3,3,4,334,Loyal
16911,4436,1,65.1729,3,3,4,334,Loyal
20946,4433,1,65.1729,3,3,4,334,Loyal
24663,4320,1,65.1729,1,4,4,144,At Risk
26461,4325,1,65.1729,1,4,4,144,At Risk
18114,4311,1,65.1729,1,4,4,144,At Risk
19752,4304,1,65.1729,1,4,4,144,At Risk
22514,4311,1,65.1729,1,4,4,144,At Risk
19367,4334,1,65.1729,1,4,4,144,At Risk
24729,4551,1,65.1729,4,4,4,444,Champion
16748,4348,1,65.1729,1,4,4,144,At Risk
24570,4362,1,65.1729,1,3,4,134,At Risk
16379,4353,1,65.1729,1,3,4,134,At Risk
22476,4374,1,65.1729,2,3,4,234,At Risk
27971,4387,1,65.1729,2,3,4,234,At Risk
18410,4417,1,65.1729,2,3,4,234,At Risk
20081,4402,1,65.1729,2,3,4,234,At Risk
19444,4405,1,65.1729,2,3,4,234,At Risk
21834,4415,1,65.1729,2,3,4,234,At Risk
22564,4415,1,65.1729,2,3,4,234,At Risk
21007,4414,1,65.1729,2,3,4,234,At Risk
12467,4579,1,65.1729,4,5,4,454,Champion
22963,4608,1,65.1729,5,5,4,554,Champion
17519,4609,1,65.1729,5,5,4,554,Champion
18064,4609,1,65.1729,5,5,4,554,Champion
19677,4581,1,65.1729,4,5,4,454,Champion
20317,4603,1,65.1729,5,5,4,554,Champion
17122,4595,1,65.1729,5,5,4,554,Champion
26915,4507,1,65.1729,4,5,4,454,Champion
22941,4505,1,65.1729,4,5,4,454,Champion
26411,4630,1,65.1729,5,5,4,554,Champion
16383,4628,1,65.1729,5,5,4,554,Champion
23783,4628,1,65.1729,5,5,4,554,Champion
12466,4612,1,65.1729,5,5,4,554,Champion
19185,4644,1,65.1729,5,5,4,554,Champion
17035,4644,1,65.1729,5,5,4,554,Champion
17437,4628,1,65.1729,5,5,4,554,Champion
27718,4528,1,65.1729,4,4,4,444,Champion
23893,4522,1,65.1729,4,4,4,444,Champion
22928,4526,1,65.1729,4,4,4,444,Champion
22421,4533,1,65.1729,4,4,4,444,Champion
25782,4542,1,65.1729,4,4,4,444,Champion
17489,4541,1,65.1729,4,4,4,444,Champion
18074,4490,1,65.1729,3,4,4,344,Loyal
22497,4538,1,65.1729,4,4,4,444,Champion
21661,4512,1,65.1729,4,5,4,454,Champion
18666,4512,1,65.1729,4,5,4,454,Champion
24591,4473,1,65.1729,3,4,4,344,Loyal
18658,4483,1,65.1729,3,4,4,344,Loyal
20050,4658,1,65.1729,5,5,4,554,Champion
23989,4648,1,65.1729,5,5,4,554,Champion
18095,4654,1,65.1729,5,5,4,554,Champion
12562,4617,1,65.1508,5,5,4,554,Champion
13597,4459,1,65.1508,3,3,4,334,Loyal
12399,4455,1,65.1508,3,3,4,334,Loyal
24555,4467,1,65.1398,3,3,4,334,Loyal
22360,4482,1,65.1398,3,4,4,344,Loyal
27481,4470,1,64.6094,3,4,4,344,Loyal
26812,4502,1,64.6094,4,5,4,454,Champion
26713,4534,1,64.6094,4,4,4,444,Champion
27233,4567,1,64.6094,4,4,4,444,Champion
23919,4508,1,64.6094,4,5,4,454,Champion
27456,4402,1,64.6094,2,3,4,234,At Risk
26578,4389,1,64.6094,2,3,4,234,At Risk
26413,4395,1,64.6094,2,3,4,234,At Risk
27115,4383,1,64.6094,2,3,4,234,At Risk
26813,4382,1,64.6094,2,3,4,234,At Risk
22683,4552,1,64.6094,4,4,4,444,Champion
28565,4332,1,64.6094,1,4,4,144,At Risk
28566,4301,1,64.6094,1,4,4,144,At Risk
26637,4323,1,64.6094,1,4,4,144,At Risk
27529,4456,1,64.6094,3,3,4,334,Loyal
26721,4464,1,64.6094,3,3,4,334,Loyal
26612,4397,1,64.6094,2,3,4,234,At Risk
27457,4449,1,64.6094,3,3,4,334,Loyal
27189,4437,1,64.6094,3,3,4,334,Loyal
26414,4653,1,64.6094,5,5,4,554,Champion
16343,4386,2,64.3663,2,2,4,224,Needs Attention
12201,4469,2,64.289,3,2,4,324,Potential Loyalist
11121,4382,3,64.2669,2,1,4,214,Needs Attention
29886,5331,1,64.242,5,5,4,554,Champion
11758,4362,3,64.1453,1,1,4,114,Lost
11757,4359,3,64.1453,1,1,4,114,Lost
22701,4505,1,64.0679,4,5,4,454,Champion
25266,4504,1,64.0679,4,5,4,454,Champion
24694,4562,1,64.0679,4,4,4,444,Champion
26999,4373,1,64.0679,2,3,4,234,At Risk
12982,4414,2,64.0569,2,2,4,224,Needs Attention
11079,4324,3,64.0349,1,1,4,114,Lost
13495,4582,2,64.0348,4,1,4,414,Potential Loyalist
19573,4307,2,63.8248,1,2,4,124,Needs Attention
14124,4372,2,63.637,2,2,4,224,Needs Attention
14999,4319,2,63.5486,1,2,4,124,Needs Attention
24728,4454,1,63.0845,3,3,4,334,Loyal
24638,4382,1,63.0845,2,3,4,234,At Risk
25440,4329,1,63.0845,1,4,4,144,At Risk
24314,4614,1,63.0845,5,5,4,554,Champion
21223,4606,1,62.9629,5,5,4,554,Champion
19632,4638,1,62.9629,5,5,4,554,Champion
21998,4495,1,62.9629,3,4,4,344,Loyal
13483,4488,1,62.9519,3,4,4,344,Loyal
13867,4538,1,62.9519,4,4,4,444,Champion
14295,4542,1,62.9519,4,4,4,444,Champion
16333,4535,1,62.9519,4,4,4,444,Champion
13850,4536,1,62.9519,4,4,4,444,Champion
23527,4539,1,62.9519,4,4,4,444,Champion
13074,4568,1,62.9519,4,4,4,444,Champion
22003,4502,1,62.9519,4,5,4,454,Champion
13654,4501,1,62.9519,3,5,4,354,Loyal
13444,4496,1,62.9519,3,5,4,354,Loyal
13656,4495,1,62.9519,3,5,4,354,Loyal
12788,4504,1,62.9519,4,5,4,454,Champion
22363,4513,1,62.9519,4,5,4,454,Champion
12797,4516,1,62.9519,4,5,4,454,Champion
13352,4518,1,62.9519,4,4,4,444,Champion
22366,4472,1,62.9519,3,4,4,344,Loyal
13457,4473,1,62.9519,3,4,4,344,Loyal
14097,4484,1,62.9519,3,4,4,344,Loyal
13228,4483,1,62.9519,3,4,4,344,Loyal
20341,4481,1,62.9519,3,4,4,344,Loyal
13235,4641,1,62.9519,5,5,4,554,Champion
14266,4632,1,62.9519,5,5,4,554,Champion
13302,4630,1,62.9519,5,5,4,554,Champion
13935,4629,1,62.9519,5,5,4,554,Champion
13933,4633,1,62.9519,5,5,4,554,Champion
13490,4620,1,62.9519,5,5,4,554,Champion
13945,4616,1,62.9519,5,5,4,554,Champion
13070,4613,1,62.9519,5,5,4,554,Champion
13942,4624,1,62.9519,5,5,4,554,Champion
14043,4626,1,62.9519,5,5,4,554,Champion
13432,4604,1,62.9519,5,5,4,554,Champion
12844,4606,1,62.9519,5,5,4,554,Champion
14849,4599,1,62.9519,5,5,4,554,Champion
13923,4590,1,62.9519,5,5,4,554,Champion
20299,4587,1,62.9519,5,5,4,554,Champion
14280,4580,1,62.9519,4,5,4,454,Champion
13980,4579,1,62.9519,4,5,4,454,Champion
14351,4611,1,62.9519,5,5,4,554,Champion
21431,4330,1,62.9519,1,4,4,144,At Risk
21295,4378,1,62.9519,2,3,4,234,At Risk
17197,4331,1,62.9519,1,3,4,134,At Risk
14980,4323,1,62.9519,1,4,4,144,At Risk
13094,4316,1,62.9519,1,4,4,144,At Risk
14029,4297,1,62.9519,1,4,4,144,At Risk
12974,4310,1,62.9519,1,4,4,144,At Risk
13470,4336,1,62.9519,1,4,4,144,At Risk
15250,4565,1,62.9519,4,4,4,444,Champion
13926,4565,1,62.9519,4,4,4,444,Champion
14075,4577,1,62.9519,4,4,4,444,Champion
15838,4571,1,62.9519,4,4,4,444,Champion
13439,4552,1,62.9519,4,4,4,444,Champion
13364,4555,1,62.9519,4,4,4,444,Champion
13754,4338,1,62.9519,1,4,4,144,At Risk
14781,4341,1,62.9519,1,4,4,144,At Risk
13475,4346,1,62.9519,1,4,4,144,At Risk
14972,4345,1,62.9519,1,4,4,144,At Risk
13192,4377,1,62.9519,2,3,4,234,At Risk
13392,4377,1,62.9519,2,3,4,234,At Risk
13922,4372,1,62.9519,2,3,4,234,At Risk
13459,4375,1,62.9519,2,3,4,234,At Risk
14410,4360,1,62.9519,1,3,4,134,At Risk
21973,4360,1,62.9519,1,3,4,134,At Risk
13317,4363,1,62.9519,1,3,4,134,At Risk
14144,4392,1,62.9519,2,3,4,234,At Risk
16604,4392,1,62.9519,2,3,4,234,At Risk
13223,4392,1,62.9519,2,3,4,234,At Risk
13413,4386,1,62.9519,2,3,4,234,At Risk
13951,4421,1,62.9519,2,3,4,234,At Risk
22020,4421,1,62.9519,2,3,4,234,At Risk
14515,4402,1,62.9519,2,3,4,234,At Risk
13196,4409,1,62.9519,2,3,4,234,At Risk
13242,4408,1,62.9519,2,3,4,234,At Risk
12910,4411,1,62.9519,2,3,4,234,At Risk
22080,4358,1,62.9519,1,3,4,134,At Risk
13282,4359,1,62.9519,1,3,4,134,At Risk
19050,4412,1,62.9519,2,3,4,234,At Risk
15279,4415,1,62.9519,2,3,4,234,At Risk
13921,4413,1,62.9519,2,3,4,234,At Risk
13374,4404,1,62.9519,2,3,4,234,At Risk
13188,4405,1,62.9519,2,3,4,234,At Risk
23563,4449,1,62.9519,3,3,4,334,Loyal
14004,4452,1,62.9519,3,3,4,334,Loyal
13740,4449,1,62.9519,3,3,4,334,Loyal
13194,4428,1,62.9519,3,3,4,334,Loyal
14248,4423,1,62.9519,2,3,4,234,At Risk
14331,4424,1,62.9519,2,3,4,234,At Risk
13332,4400,1,62.9519,2,3,4,234,At Risk
21656,4462,1,62.9519,3,3,4,334,Loyal
14383,4467,1,62.9519,3,3,4,334,Loyal
14349,4436,1,62.9519,3,3,4,334,Loyal
18124,4431,1,62.9519,3,3,4,334,Loyal
14092,4439,1,62.9519,3,3,4,334,Loyal
20547,4443,1,62.9519,3,2,4,324,Potential Loyalist
13360,4655,1,62.9519,5,5,4,554,Champion
12965,4655,1,62.9519,5,5,4,554,Champion
18986,4649,1,62.9519,5,5,4,554,Champion
14245,4660,1,62.9519,5,5,4,554,Champion
15278,4656,1,62.9519,5,5,4,554,Champion
22818,4661,1,62.9408,5,5,4,554,Champion
18411,4487,2,62.9408,3,1,4,314,Potential Loyalist
20240,4401,1,62.9408,2,3,4,234,At Risk
23004,4387,1,62.9408,2,3,4,234,At Risk
21124,4343,1,62.9408,1,4,4,144,At Risk
23301,4340,1,62.9408,1,4,4,144,At Risk
21531,4303,1,62.9408,1,4,4,144,At Risk
17712,4496,1,62.9408,3,5,4,354,Loyal
28404,4406,1,62.9298,2,3,4,234,At Risk
12095,4475,2,62.9077,3,1,4,314,Potential Loyalist
20764,4477,2,62.7198,3,1,4,314,Potential Loyalist
17702,4409,2,62.7198,2,2,4,224,Needs Attention
18728,4401,2,62.6646,2,2,4,224,Needs Attention
11024,4483,2,62.4436,3,1,4,314,Potential Loyalist
26412,4395,1,61.7806,2,3,4,234,At Risk
11467,4323,3,61.7365,1,1,4,114,Lost
11966,4338,3,61.6149,1,1,4,114,Lost
11284,4568,2,61.3054,4,2,4,424,Potential Loyalist
16780,4442,1,60.7529,3,2,4,324,Potential Loyalist
18498,4439,1,60.7529,3,3,4,334,Loyal
16647,4429,1,60.7529,3,3,4,334,Loyal
16801,4437,1,60.7529,3,3,4,334,Loyal
13502,4460,1,60.7529,3,3,4,334,Loyal
17607,4448,1,60.7529,3,3,4,334,Loyal
28912,4415,1,60.7529,2,3,4,234,At Risk
27643,4405,1,60.7529,2,3,4,234,At Risk
17019,4356,1,60.7529,1,3,4,134,At Risk
17457,4356,1,60.7529,1,3,4,134,At Risk
29288,4300,1,60.7529,1,4,4,144,At Risk
28289,4340,1,60.7529,1,4,4,144,At Risk
27793,4320,1,60.7529,1,4,4,144,At Risk
20499,4314,1,60.7529,1,4,4,144,At Risk
25196,4380,1,60.7529,2,3,4,234,At Risk
18536,4378,1,60.7529,2,3,4,234,At Risk
17528,4379,1,60.7529,2,3,4,234,At Risk
19222,4344,1,60.7529,1,4,4,144,At Risk
16796,4553,1,60.7529,4,4,4,444,Champion
16806,4349,1,60.7529,1,4,4,144,At Risk
19216,4571,1,60.7529,4,4,4,444,Champion
17407,4562,1,60.7529,4,4,4,444,Champion
21446,4561,1,60.7529,4,4,4,444,Champion
15317,4561,1,60.7529,4,4,4,444,Champion
27959,4477,1,60.7529,3,4,4,344,Loyal
16857,4566,1,60.7529,4,4,4,444,Champion
16774,4524,1,60.7529,4,4,4,444,Champion
16371,4524,1,60.7529,4,4,4,444,Champion
14508,4542,1,60.7529,4,4,4,444,Champion
27243,4583,1,60.7529,4,5,4,454,Champion
18063,4605,1,60.7529,5,5,4,554,Champion
29333,4623,1,60.7529,5,5,4,554,Champion
25265,4612,1,60.7529,5,5,4,554,Champion
12828,4613,1,60.7529,5,5,4,554,Champion
18760,4632,1,60.7529,5,5,4,554,Champion
18534,4628,1,60.7529,5,5,4,554,Champion
12029,4476,1,60.7419,3,4,4,344,Loyal
14568,4593,1,60.7308,5,5,4,554,Champion
14869,4302,1,60.7308,1,4,4,144,At Risk
14493,4351,1,60.7308,1,3,4,134,At Risk
20519,4357,1,60.7308,1,3,4,134,At Risk
15292,4413,1,60.7308,2,3,4,234,At Risk
17325,4391,2,60.7088,2,2,4,224,Needs Attention
16930,4323,2,60.1342,1,2,4,124,Needs Attention
19000,4309,2,59.9574,1,2,4,124,Needs Attention
25950,4338,1,59.9463,1,4,4,144,At Risk
15611,4525,1,59.9463,4,4,4,444,Champion
11230,4347,2,59.9131,1,2,4,124,Needs Attention
22744,4417,1,59.9021,2,3,4,234,At Risk
11476,4385,1,59.659,2,3,4,234,At Risk
29402,4416,1,59.659,2,3,4,234,At Risk
26368,4408,1,59.659,2,3,4,234,At Risk
29419,4410,1,59.659,2,3,4,234,At Risk
28777,4362,1,59.659,1,3,4,134,At Risk
11560,4353,1,59.659,1,3,4,134,At Risk
29329,4371,1,59.659,2,3,4,234,At Risk
29413,4342,1,59.659,1,4,4,144,At Risk
11471,4553,1,59.659,4,4,4,444,Champion
28782,4303,1,59.659,1,4,4,144,At Risk
26369,4299,1,59.659,1,4,4,144,At Risk
11487,4341,1,59.659,1,4,4,144,At Risk
11437,4337,1,59.659,1,4,4,144,At Risk
11543,4335,1,59.659,1,4,4,144,At Risk
28343,4524,1,59.659,4,4,4,444,Champion
25740,4524,1,59.659,4,4,4,444,Champion
29283,4538,1,59.659,4,4,4,444,Champion
29408,4478,1,59.659,3,4,4,344,Loyal
11407,4516,1,59.659,4,5,4,454,Champion
11545,4496,1,59.659,3,5,4,354,Loyal
29327,4500,1,59.659,3,5,4,354,Loyal
11563,4504,1,59.659,4,5,4,454,Champion
11478,4581,1,59.659,4,5,4,454,Champion
11405,4600,1,59.659,5,5,4,554,Champion
11490,4596,1,59.659,5,5,4,554,Champion
28344,4595,1,59.659,5,5,4,554,Champion
11551,4630,1,59.659,5,5,4,554,Champion
11567,4616,1,59.659,5,5,4,554,Champion
28331,4624,1,59.659,5,5,4,554,Champion
29405,4465,1,59.659,3,3,4,334,Loyal
29420,4431,1,59.659,3,3,4,334,Loyal
28334,4440,1,59.659,3,2,4,324,Potential Loyalist
28333,4653,1,59.659,5,5,4,554,Champion
23946,4397,1,59.6479,2,3,4,234,At Risk
24086,4422,1,59.6479,2,3,4,234,At Risk
27804,4422,1,59.6479,2,3,4,234,At Risk
25632,4625,1,59.6479,5,5,4,554,Champion
19521,4645,1,59.6479,5,5,4,554,Champion
22804,4594,1,59.6479,5,5,4,554,Champion
24543,4516,1,59.6479,4,5,4,454,Champion
24080,4481,1,59.6479,3,4,4,344,Loyal
26850,4532,1,59.6479,4,4,4,444,Champion
26361,4298,1,59.6479,1,4,4,144,At Risk
29162,4550,1,59.6479,4,4,4,444,Champion
20794,4385,1,59.6479,2,3,4,234,At Risk
12629,4370,1,59.6369,2,3,4,234,At Risk
12365,4533,2,59.6369,4,2,4,424,Potential Loyalist
16543,4439,2,59.6258,3,2,4,324,Potential Loyalist
26453,4409,1,59.6148,2,3,4,234,At Risk
12787,4422,2,59.1839,2,2,4,224,Needs Attention
16471,4353,1,59.0844,1,3,4,134,At Risk
13810,4337,1,59.0844,1,4,4,144,At Risk
19505,4522,1,59.0844,4,4,4,444,Champion
28985,4608,1,59.0844,5,5,4,554,Champion
16398,4620,1,59.0844,5,5,4,554,Champion
12597,4417,2,58.7971,2,2,4,224,Needs Attention
15448,4323,2,58.4877,1,2,4,124,Needs Attention
16571,4342,2,58.4766,1,2,4,124,Needs Attention
19625,4591,2,58.3109,5,1,4,514,Potential Loyalist
18600,4495,2,57.4269,3,1,4,314,Potential Loyalist
18081,4479,2,57.4269,3,1,4,314,Potential Loyalist
18535,4300,2,57.4269,1,2,4,124,Needs Attention
18018,4439,1,57.4269,3,3,4,334,Loyal
20898,4397,1,57.4269,2,3,4,234,At Risk
12592,4349,2,57.4159,1,2,4,124,Needs Attention
17083,4604,1,57.4158,5,5,4,554,Champion
25254,4478,1,57.4158,3,4,4,344,Loyal
26239,4377,1,57.4158,2,3,4,234,At Risk
11927,4297,2,57.3937,1,2,4,124,Needs Attention
17313,4514,2,57.3717,4,1,4,414,Potential Loyalist
15241,4472,2,57.3606,3,1,4,314,Potential Loyalist
15712,4411,2,56.9849,2,2,4,224,Needs Attention
16035,4301,2,56.8634,1,2,4,124,Needs Attention
18178,4297,2,56.8633,1,2,4,124,Needs Attention
15359,4435,1,56.8633,3,3,4,334,Loyal
23048,4569,1,56.8633,4,4,4,444,Champion
29047,4481,1,56.8633,3,4,4,344,Loyal
26069,4626,1,56.8633,5,5,4,554,Champion
12040,4319,2,56.6534,1,2,4,124,Needs Attention
12205,4326,2,56.6534,1,2,4,124,Needs Attention
12954,4524,2,56.6534,4,2,4,424,Potential Loyalist
12960,4543,2,56.6534,4,1,4,414,Potential Loyalist
12092,4536,2,56.6534,4,1,4,414,Potential Loyalist
13599,4417,2,56.6313,2,2,4,224,Needs Attention
15324,4339,1,56.2887,1,4,4,144,At Risk
22849,4347,1,55.5042,1,4,4,144,At Risk
16581,4392,1,55.5042,2,3,4,234,At Risk
12978,4504,1,55.5042,4,5,4,454,Champion
18149,4386,2,55.5042,2,2,4,224,Needs Attention
11655,4354,2,55.5042,1,2,4,124,Needs Attention
11220,4343,2,55.5042,1,2,4,124,Needs Attention
12144,4381,2,55.5042,2,2,4,224,Needs Attention
11880,4383,2,55.5042,2,2,4,224,Needs Attention
11627,4377,2,55.5042,2,2,4,224,Needs Attention
12185,4585,2,55.5042,5,1,4,514,Potential Loyalist
11889,4627,2,55.5042,5,1,4,514,Potential Loyalist
12458,4443,1,55.239,3,2,4,324,Potential Loyalist
29328,4462,1,55.239,3,3,4,334,Loyal
28594,4465,1,55.239,3,3,4,334,Loyal
12472,4469,1,55.239,3,3,4,334,Loyal
12469,4428,1,55.239,3,3,4,334,Loyal
12377,4515,1,55.239,4,5,4,454,Champion
12273,4477,1,55.239,3,4,4,344,Loyal
12278,4517,1,55.239,4,5,4,454,Champion
12331,4626,1,55.239,5,5,4,554,Champion
12639,4641,1,55.239,5,5,4,554,Champion
28595,4591,1,55.239,5,5,4,554,Champion
12379,4579,1,55.239,4,5,4,454,Champion
12268,4584,1,55.239,4,5,4,454,Champion
12635,4609,1,55.239,5,5,4,554,Champion
12396,4402,1,55.239,2,3,4,234,At Risk
12258,4416,1,55.239,2,3,4,234,At Risk
12389,4373,1,55.239,2,3,4,234,At Risk
12257,4351,1,55.239,1,3,4,134,At Risk
12470,4363,1,55.239,1,3,4,134,At Risk
29284,4345,1,55.239,1,4,4,144,At Risk
29337,4555,1,55.239,4,4,4,444,Champion
12477,4347,1,55.239,1,4,4,144,At Risk
29322,4337,1,55.239,1,4,4,144,At Risk
12322,4334,1,55.239,1,4,4,144,At Risk
12482,4331,1,55.239,1,3,4,134,At Risk
11585,4315,1,55.239,1,4,4,144,At Risk
28960,4319,1,55.2169,1,4,4,144,At Risk
20770,4376,1,55.2169,2,3,4,234,At Risk
20490,4326,1,55.2169,1,4,4,144,At Risk
22051,4334,1,55.2169,1,4,4,144,At Risk
20469,4339,1,55.2169,1,4,4,144,At Risk
22356,4299,1,55.2169,1,4,4,144,At Risk
26564,4297,1,55.2169,1,4,4,144,At Risk
22357,4311,1,55.2169,1,4,4,144,At Risk
12812,4554,1,55.2169,4,4,4,444,Champion
21624,4560,1,55.2169,4,4,4,444,Champion
29193,4346,1,55.2169,1,4,4,144,At Risk
13593,4341,1,55.2169,1,4,4,144,At Risk
21462,4338,1,55.2169,1,4,4,144,At Risk
21774,4344,1,55.2169,1,4,4,144,At Risk
21784,4556,1,55.2169,4,4,4,444,Champion
29321,4545,1,55.2169,4,4,4,444,Champion
20370,4562,1,55.2169,4,4,4,444,Champion
12557,4563,1,55.2169,4,4,4,444,Champion
20458,4571,1,55.2169,4,4,4,444,Champion
21782,4572,1,55.2169,4,4,4,444,Champion
21743,4571,1,55.2169,4,4,4,444,Champion
21933,4363,1,55.2169,1,3,4,134,At Risk
25543,4362,1,55.2169,1,3,4,134,At Risk
21705,4351,1,55.2169,1,3,4,134,At Risk
21503,4366,1,55.2169,1,3,4,134,At Risk
21763,4372,1,55.2169,2,3,4,234,At Risk
22022,4374,1,55.2169,2,3,4,234,At Risk
23259,4376,1,55.2169,2,3,4,234,At Risk
29296,4381,1,55.2169,2,3,4,234,At Risk
26366,4381,1,55.2169,2,3,4,234,At Risk
20692,4413,1,55.2169,2,3,4,234,At Risk
21809,4406,1,55.2169,2,3,4,234,At Risk
21415,4406,1,55.2169,2,3,4,234,At Risk
22337,4403,1,55.2169,2,3,4,234,At Risk
21502,4403,1,55.2169,2,3,4,234,At Risk
23262,4404,1,55.2169,2,3,4,234,At Risk
13598,4410,1,55.2169,2,3,4,234,At Risk
21760,4412,1,55.2169,2,3,4,234,At Risk
11596,4416,1,55.2169,2,3,4,234,At Risk
21744,4418,1,55.2169,2,3,4,234,At Risk
21729,4421,1,55.2169,2,3,4,234,At Risk
22010,4389,1,55.2169,2,3,4,234,At Risk
11474,4421,1,55.2169,2,3,4,234,At Risk
20489,4577,1,55.2169,4,5,4,454,Champion
24876,4580,1,55.2169,4,5,4,454,Champion
20410,4590,1,55.2169,5,5,4,554,Champion
21805,4585,1,55.2169,5,5,4,554,Champion
20413,4608,1,55.2169,5,5,4,554,Champion
12661,4600,1,55.2169,5,5,4,554,Champion
25001,4502,1,55.2169,4,5,4,454,Champion
28943,4508,1,55.2169,4,5,4,454,Champion
23274,4632,1,55.2169,5,5,4,554,Champion
21783,4634,1,55.2169,5,5,4,554,Champion
21443,4633,1,55.2169,5,5,4,554,Champion
21472,4626,1,55.2169,5,5,4,554,Champion
21158,4627,1,55.2169,5,5,4,554,Champion
21321,4616,1,55.2169,5,5,4,554,Champion
23271,4470,1,55.2169,3,4,4,344,Loyal
20267,4473,1,55.2169,3,4,4,344,Loyal
12591,4473,1,55.2169,3,4,4,344,Loyal
21708,4474,1,55.2169,3,4,4,344,Loyal
20474,4480,1,55.2169,3,4,4,344,Loyal
12748,4479,1,55.2169,3,4,4,344,Loyal
29122,4479,1,55.2169,3,4,4,344,Loyal
21452,4510,1,55.2169,4,5,4,454,Champion
21328,4501,1,55.2169,4,5,4,454,Champion
12720,4527,1,55.2169,4,4,4,444,Champion
21458,4524,1,55.2169,4,4,4,444,Champion
20507,4525,1,55.2169,4,4,4,444,Champion
29120,4531,1,55.2169,4,4,4,444,Champion
21157,4530,1,55.2169,4,4,4,444,Champion
21244,4535,1,55.2169,4,4,4,444,Champion
24268,4543,1,55.2169,4,4,4,444,Champion
12714,4490,1,55.2169,3,4,4,344,Loyal
20435,4493,1,55.2169,3,4,4,344,Loyal
20635,4494,1,55.2169,3,4,4,344,Loyal
21397,4492,1,55.2169,3,4,4,344,Loyal
21634,4428,1,55.2169,3,3,4,334,Loyal
22347,4429,1,55.2169,3,3,4,334,Loyal
20514,4422,1,55.2169,2,3,4,234,At Risk
12734,4425,1,55.2169,2,3,4,234,At Risk
20486,4426,1,55.2169,2,3,4,234,At Risk
21751,4455,1,55.2169,3,3,4,334,Loyal
28100,4466,1,55.2169,3,3,4,334,Loyal
20518,4464,1,55.2169,3,3,4,334,Loyal
21337,4458,1,55.2169,3,3,4,334,Loyal
21694,4433,1,55.2169,3,3,4,334,Loyal
12600,4439,1,55.2169,3,3,4,334,Loyal
23248,4429,1,55.2169,3,3,4,334,Loyal
21003,4649,1,55.2169,5,5,4,554,Champion
23249,4656,1,55.2169,5,5,4,554,Champion
23215,4424,1,55.2058,2,3,4,234,At Risk
23083,4474,1,55.1395,3,4,4,344,Loyal
19972,4413,2,54.9185,2,2,4,224,Needs Attention
15449,4329,2,54.7638,1,2,4,124,Needs Attention
25933,4450,1,54.6754,3,3,4,334,Loyal
26244,4449,1,54.6754,3,3,4,334,Loyal
26332,4462,1,54.6754,3,3,4,334,Loyal
26523,4399,1,54.6754,2,3,4,234,At Risk
26065,4400,1,54.6754,2,3,4,234,At Risk
25258,4457,1,54.6754,3,3,4,334,Loyal
